year,day_num,day,hours,AM,Date,Time,Temperature,Humidity,PM2.5,CO,NOx,Location,Aqi_PM,Aqi_CO,Aqi_NOx,PM2.5_prev_1,PM2.5_prev_2,CO_prev_1,CO_prev_2,NOx_prev_1,NOx_prev_2,TimeStamp
2021,03,3,21,0,2021-03-03,09:57:04pm,0.0,0.0,78,3.76,4.2,Faisal_Town,152,91,62,78,74,3,6,4,5,137037
2021,03,3,22,0,2021-03-03,10:07:09pm,0.0,0.0,78,4.5,4.7,Faisal_Town,152,95,63,78,78,3,5,4,5,137047
2021,03,3,22,0,2021-03-03,10:17:14pm,0.0,0.0,78,3.94,4.33,Faisal_Town,152,93,63,78,78,3,5,4,5,137057
2021,03,3,22,0,2021-03-03,10:27:20pm,0.0,0.0,78,4.64,4.79,Faisal_Town,152,141,65,78,78,4,5,4,5,137067
2021,03,3,22,0,2021-03-03,10:37:25pm,0.0,0.0,78,3.88,4.28,Faisal_Town,152,141,65,78,78,4,4,4,4,137077
2021,03,3,22,0,2021-03-03,10:47:30pm,0.0,0.0,78,3.21,3.81,Faisal_Town,152,99,64,78,78,3,3,4,4,137087
2021,03,3,22,0,2021-03-03,10:57:35pm,0.0,0.0,78,3.59,4.08,Faisal_Town,152,98,64,78,78,3,3,4,4,137097
2021,03,3,23,0,2021-03-03,11:07:41pm,0.0,0.0,77,4.06,4.41,Faisal_Town,151,97,64,77,78,3,3,4,4,137107
2021,03,3,23,0,2021-03-03,11:17:46pm,0.0,0.0,77,4.5,4.7,Faisal_Town,151,99,64,77,78,3,3,4,4,137117
2021,03,3,23,0,2021-03-03,11:27:51pm,0.0,0.0,77,3.37,3.92,Faisal_Town,151,94,63,77,78,3,4,4,4,137127
2021,03,3,23,0,2021-03-03,11:37:57pm,0.0,0.0,77,3.16,3.77,Faisal_Town,151,90,62,77,78,3,4,4,4,137137
2021,03,3,23,0,2021-03-03,11:57:01pm,0.0,0.0,166,4.55,4.73,Faisal_Town,159,96,64,92,78,3,3,4,4,137157
2021,04,4,0,1,2021-03-04,12:07:06am,0.0,0.0,166,2.71,3.42,Faisal_Town,166,92,62,106,78,3,3,4,4,137167
2021,04,4,0,1,2021-03-04,12:17:11am,0.0,0.0,166,3.61,4.09,Faisal_Town,173,90,62,121,77,3,3,4,4,137177
2021,04,4,0,1,2021-03-04,12:27:16am,0.0,0.0,166,3.06,3.69,Faisal_Town,181,84,60,136,77,3,3,3,4,137187
2021,04,4,0,1,2021-03-04,12:37:22am,0.0,0.0,166,2.77,3.47,Faisal_Town,188,82,59,151,77,3,3,3,4,137197
2021,04,4,0,1,2021-03-04,12:47:27am,0.0,0.0,166,2.81,3.5,Faisal_Town,195,80,58,166,77,3,3,3,4,137207
2021,04,4,0,1,2021-03-04,12:57:32am,0.0,0.0,166,3.87,4.28,Faisal_Town,195,77,58,166,92,3,3,3,4,137217
2021,04,4,01,1,2021-03-04,01:07:37am,0.0,0.0,166,3.55,4.05,Faisal_Town,195,81,59,166,106,3,3,3,4,137227
2021,04,4,01,1,2021-03-04,01:17:43am,0.0,0.0,166,3.84,4.25,Faisal_Town,195,82,59,166,121,3,3,3,4,137237
2021,04,4,01,1,2021-03-04,01:27:49am,0.0,0.0,166,3.63,4.11,Faisal_Town,195,84,60,166,136,3,3,3,3,137247
2021,04,4,01,1,2021-03-04,01:37:54am,0.0,0.0,166,3.42,3.96,Faisal_Town,195,87,61,166,151,3,3,4,3,137257
2021,04,4,02,1,2021-03-04,02:08:00am,0.0,0.0,166,2.64,3.37,Faisal_Town,195,86,61,166,166,3,3,4,3,137288
2021,04,4,02,1,2021-03-04,02:48:05am,0.0,0.0,166,1.89,2.72,Faisal_Town,195,78,58,166,166,3,3,3,3,137328
2021,04,4,03,1,2021-03-04,03:08:11am,0.0,0.0,166,1.12,1.96,Faisal_Town,195,67,54,166,166,2,3,3,3,137348
2021,04,4,03,1,2021-03-04,03:28:17am,0.0,0.0,166,0.68,1.44,Faisal_Town,195,54,48,166,166,2,3,2,3,137368
2021,04,4,04,1,2021-03-04,04:24:52am,0.0,0.0,166,0.57,1.28,Faisal_Town,195,43,40,166,166,1,3,2,3,137424
2021,04,4,04,1,2021-03-04,04:37:59am,0.0,0.0,148,4.7,4.83,Faisal_Town,194,48,43,163,166,1,3,2,4,137437
2021,04,4,05,1,2021-03-04,05:07:18am,0.0,0.0,148,3.7,4.16,Faisal_Town,192,51,45,160,166,2,3,2,4,137467
2021,04,4,05,1,2021-03-04,05:24:35am,0.0,0.0,148,2.98,3.63,Faisal_Town,191,55,48,157,166,2,3,2,3,137484
2021,04,4,05,1,2021-03-04,05:29:40am,0.0,0.0,148,3.94,4.33,Faisal_Town,189,68,52,154,166,2,2,3,3,137489
2021,04,4,05,1,2021-03-04,05:39:46am,0.0,0.0,148,3.48,4.0,Faisal_Town,188,80,57,151,166,3,2,3,2,137499
2021,04,4,05,1,2021-03-04,05:53:52am,0.0,0.0,148,3.51,4.02,Faisal_Town,186,92,62,148,166,3,1,4,2,137513
2021,04,4,06,1,2021-03-04,06:02:36am,0.0,0.0,148,2.64,3.37,Faisal_Town,186,83,60,148,163,3,1,3,2,137522
2021,04,4,06,1,2021-03-04,06:10:47am,0.0,0.0,148,3.45,3.98,Faisal_Town,186,82,59,148,160,3,2,3,2,137530
2021,04,4,06,1,2021-03-04,06:31:17am,0.0,0.0,148,3.74,4.18,Faisal_Town,186,86,60,148,157,3,2,3,2,137551
2021,04,4,07,1,2021-03-04,07:10:56am,0.0,0.0,207,26.29,14.25,Faisal_Town,191,139,79,157,154,7,2,5,3,137590
2021,04,4,07,1,2021-03-04,07:38:03am,0.0,0.0,207,35.79,17.3,Faisal_Town,196,161,101,167,151,12,3,7,3,137618
2021,04,4,07,1,2021-03-04,07:54:46am,0.0,0.0,207,41.16,18.89,Faisal_Town,203,175,105,177,148,18,3,10,4,137634
2021,04,4,08,1,2021-03-04,08:19:09am,0.0,0.0,207,35.21,17.12,Faisal_Town,211,187,109,187,148,24,3,12,3,137659
2021,04,4,10,1,2021-03-04,10:45:21am,0.0,0.0,227,23.35,13.23,Faisal_Town,222,194,111,200,148,27,3,14,3,137805
2021,04,4,11,1,2021-03-04,11:05:27am,0.0,0.0,105,3.91,4.3,Faisal_Town,216,194,111,193,148,27,3,14,3,137825
2021,04,4,11,1,2021-03-04,11:15:31am,0.0,0.0,105,2.97,3.62,Faisal_Town,202,185,108,176,157,23,7,12,5,137835
2021,04,4,11,1,2021-03-04,11:25:37am,0.0,0.0,105,3.65,4.12,Faisal_Town,192,173,105,159,167,18,12,10,7,137845
2021,04,4,11,1,2021-03-04,11:35:46am,0.0,0.0,105,4.01,4.37,Faisal_Town,184,160,101,142,177,12,18,7,10,137855
2021,04,4,11,1,2021-03-04,11:45:46am,0.0,0.0,105,3.07,3.7,Faisal_Town,175,135,78,125,187,6,24,5,12,137865
2021,04,4,11,1,2021-03-04,11:56:49am,0.0,0.0,105,4.15,4.47,Faisal_Town,165,90,62,105,200,3,27,4,14,137876
2021,04,4,12,0,2021-03-04,12:06:02pm,0.0,0.0,105,4.86,4.94,Faisal_Town,165,94,63,105,193,3,27,4,14,137886
2021,04,4,12,0,2021-03-04,12:17:16pm,0.0,0.0,105,4.82,4.91,Faisal_Town,165,142,65,105,176,4,23,4,12,137897
2021,04,4,12,0,2021-03-04,12:26:41pm,0.0,0.0,105,4.63,4.78,Faisal_Town,165,102,66,105,159,4,18,4,10,137906
2021,04,4,12,0,2021-03-04,12:36:18pm,0.0,0.0,105,4.95,4.99,Faisal_Town,165,104,68,105,142,4,12,4,7,137916
2021,04,4,13,0,2021-03-04,01:06:36pm,0.0,0.0,105,4.4,4.64,Faisal_Town,165,107,69,105,125,4,6,4,5,137946
2021,04,4,13,0,2021-03-04,01:26:33pm,0.0,0.0,105,4.08,4.42,Faisal_Town,165,107,69,105,105,4,3,4,4,137966
2021,04,4,13,0,2021-03-04,01:56:38pm,0.0,0.0,105,2.86,3.54,Faisal_Town,165,103,67,105,105,4,3,4,4,137996
2021,04,4,14,0,2021-03-04,02:06:43pm,0.0,0.0,105,3.47,3.99,Faisal_Town,165,141,65,105,105,4,4,4,4,138006
2021,04,4,14,0,2021-03-04,02:16:48pm,0.0,0.0,105,3.32,3.88,Faisal_Town,165,96,63,105,105,3,4,4,4,138016
2021,04,4,14,0,2021-03-04,02:26:53pm,0.0,0.0,105,3.59,4.08,Faisal_Town,165,90,62,105,105,3,4,4,4,138026
2021,04,4,14,0,2021-03-04,02:36:59pm,0.0,0.0,105,4.95,4.99,Faisal_Town,165,92,62,105,105,3,4,4,4,138036
2021,04,4,15,0,2021-03-04,03:27:13pm,0.0,0.0,79,3.87,4.28,Faisal_Town,163,91,62,100,105,3,4,4,4,138087
2021,04,4,15,0,2021-03-04,03:37:18pm,0.0,0.0,79,2.97,3.63,Faisal_Town,161,92,62,96,105,3,4,4,4,138097
2021,04,4,16,0,2021-03-04,04:37:27pm,0.0,0.0,79,3.65,4.12,Faisal_Town,159,92,62,92,105,3,4,4,4,138157
2021,04,4,17,0,2021-03-04,05:37:34pm,0.0,0.0,79,5.34,5.24,Faisal_Town,156,141,65,87,105,4,3,4,4,138217
2021,04,4,17,0,2021-03-04,05:47:39pm,0.0,0.0,79,5.39,5.27,Faisal_Town,154,104,67,83,105,4,3,4,4,138227
2021,04,4,18,0,2021-03-04,06:27:45pm,0.0,0.0,79,8.61,7.07,Faisal_Town,152,111,71,79,105,4,3,4,4,138267
2021,04,4,18,0,2021-03-04,06:47:50pm,0.0,0.0,79,14.4,9.76,Faisal_Town,152,134,81,79,100,6,3,5,4,138287
2021,04,4,19,0,2021-03-04,07:45:45pm,0.0,0.0,123,4.47,4.68,Faisal_Town,156,137,83,86,96,6,3,6,4,138345
2021,04,4,19,0,2021-03-04,07:55:51pm,0.0,0.0,123,4.07,4.42,Faisal_Town,159,138,84,93,92,7,3,6,4,138355
2021,04,4,20,0,2021-03-04,08:05:56pm,0.0,0.0,123,4.23,4.53,Faisal_Town,163,135,82,101,87,6,4,5,4,138365
2021,04,4,20,0,2021-03-04,08:16:01pm,0.0,0.0,123,3.44,3.97,Faisal_Town,167,131,80,108,83,6,4,5,4,138376
2021,04,4,20,0,2021-03-04,08:46:07pm,0.0,0.0,123,2.43,3.19,Faisal_Town,170,118,73,115,79,5,4,5,4,138406
2021,04,4,21,0,2021-03-04,09:06:12pm,0.0,0.0,123,3.63,4.11,Faisal_Town,174,92,62,123,79,3,6,4,5,138426
2021,04,4,21,0,2021-03-04,09:56:19pm,0.0,0.0,123,3.28,3.86,Faisal_Town,174,87,61,123,86,3,6,4,6,138476
2021,04,4,22,0,2021-03-04,10:51:43pm,0.0,0.0,229,3.94,4.32,Faisal_Town,183,86,60,140,93,3,7,3,6,138531
2021,04,4,23,0,2021-03-04,11:01:49pm,0.0,0.0,229,6.71,6.04,Faisal_Town,191,97,63,158,101,3,6,4,5,138541
2021,04,4,23,0,2021-03-04,11:39:44pm,0.0,0.0,248,6.67,6.02,Faisal_Town,204,105,67,179,108,4,6,4,5,138579
2021,04,4,23,0,2021-03-04,11:49:49pm,0.0,0.0,248,4.07,4.42,Faisal_Town,222,108,69,200,115,4,5,4,5,138589
2021,04,4,23,0,2021-03-04,11:59:54pm,0.0,0.0,248,3.92,4.31,Faisal_Town,239,109,70,220,123,4,3,4,4,138599
2021,05,5,0,1,2021-03-05,12:10:00am,0.0,0.0,248,4.47,4.68,Faisal_Town,257,111,71,241,123,4,3,4,4,138610
2021,05,5,0,1,2021-03-05,12:20:05am,0.0,0.0,248,3.95,4.33,Faisal_Town,259,111,71,244,140,4,3,4,3,138620
2021,05,5,0,1,2021-03-05,12:30:10am,0.0,0.0,248,4.61,4.77,Faisal_Town,263,107,69,248,158,4,3,4,4,138630
2021,05,5,0,1,2021-03-05,12:40:16am,0.0,0.0,248,4.4,4.63,Faisal_Town,263,102,66,248,179,4,4,4,4,138640
2021,05,5,0,1,2021-03-05,12:50:21am,0.0,0.0,248,4.71,4.84,Faisal_Town,263,104,67,248,200,4,4,4,4,138650
2021,05,5,01,1,2021-03-05,01:00:26am,0.0,0.0,248,5.41,5.28,Faisal_Town,263,107,69,248,220,4,4,4,4,138660
2021,05,5,01,1,2021-03-05,01:10:31am,0.0,0.0,248,4.23,4.52,Faisal_Town,263,106,69,248,241,4,4,4,4,138670
2021,05,5,01,1,2021-03-05,01:20:37am,0.0,0.0,248,4.1,4.44,Faisal_Town,263,106,69,248,244,4,4,4,4,138680
2021,05,5,01,1,2021-03-05,01:30:42am,0.0,0.0,248,4.2,4.5,Faisal_Town,263,106,68,248,248,4,4,4,4,138690
2021,05,5,01,1,2021-03-05,01:40:47am,0.0,0.0,248,4.33,4.59,Faisal_Town,263,105,68,248,248,4,4,4,4,138700
2021,05,5,01,1,2021-03-05,01:50:52am,0.0,0.0,248,7.9,6.69,Faisal_Town,263,112,72,248,248,5,4,5,4,138710
2021,05,5,02,1,2021-03-05,02:00:58am,0.0,0.0,248,6.93,6.17,Faisal_Town,263,115,73,248,248,5,4,5,4,138720
2021,05,5,02,1,2021-03-05,02:11:03am,0.0,0.0,248,6.87,6.14,Faisal_Town,263,121,76,248,248,5,4,5,4,138731
2021,05,5,02,1,2021-03-05,02:21:08am,0.0,0.0,248,5.21,5.16,Faisal_Town,263,123,78,248,248,5,4,5,4,138741
2021,05,5,02,1,2021-03-05,02:31:13am,0.0,0.0,251,4.61,4.77,Faisal_Town,263,124,78,248,248,5,4,5,4,138751
2021,05,5,02,1,2021-03-05,02:41:19am,0.0,0.0,251,4.3,4.57,Faisal_Town,264,124,78,249,248,5,4,5,4,138761
2021,05,5,02,1,2021-03-05,02:51:24am,0.0,0.0,251,3.06,3.69,Faisal_Town,264,114,73,249,248,5,5,5,5,138771
2021,05,5,03,1,2021-03-05,03:01:29am,0.0,0.0,251,2.68,3.39,Faisal_Town,265,105,67,250,248,4,5,4,5,138781
2021,05,5,03,1,2021-03-05,03:11:34am,0.0,0.0,251,2.85,3.53,Faisal_Town,265,94,63,250,248,3,5,4,5,138791
2021,05,5,03,1,2021-03-05,03:21:40am,0.0,0.0,251,2.48,3.23,Faisal_Town,265,82,59,251,248,3,5,3,5,138801
2021,05,5,03,1,2021-03-05,03:31:45am,0.0,0.0,251,1.52,2.38,Faisal_Town,265,69,55,251,248,2,5,3,5,138811
2021,05,5,03,1,2021-03-05,03:41:50am,0.0,0.0,251,1.54,2.4,Faisal_Town,265,57,51,251,249,2,5,3,5,138821
2021,05,5,03,1,2021-03-05,03:51:56am,0.0,0.0,251,1.42,2.28,Faisal_Town,265,161,47,251,249,2,5,2,5,138831
2021,05,5,04,1,2021-03-05,04:02:09am,0.0,0.0,263,3.91,4.3,Faisal_Town,267,55,50,253,250,2,4,3,4,138842
2021,05,5,04,1,2021-03-05,04:12:14am,0.0,0.0,263,3.57,4.07,Faisal_Town,269,58,51,255,250,2,3,3,4,138852
2021,05,5,04,1,2021-03-05,04:22:20am,0.0,0.0,263,3.87,4.28,Faisal_Town,271,64,53,257,251,2,3,3,3,138862
2021,05,5,04,1,2021-03-05,04:32:25am,0.0,0.0,263,4.85,4.93,Faisal_Town,272,79,57,259,251,3,2,3,3,138872
2021,05,5,04,1,2021-03-05,04:42:30am,0.0,0.0,263,3.29,3.87,Faisal_Town,274,86,60,261,251,3,2,3,3,138882
2021,05,5,04,1,2021-03-05,04:52:35am,0.0,0.0,263,2.8,3.49,Faisal_Town,276,92,62,263,251,3,2,4,2,138892
2021,05,5,05,1,2021-03-05,05:02:41am,0.0,0.0,263,3.04,3.67,Faisal_Town,276,88,61,263,253,3,2,4,3,138902
2021,05,5,05,1,2021-03-05,05:12:46am,0.0,0.0,263,3.78,4.22,Faisal_Town,276,89,61,263,255,3,2,4,3,138912
2021,05,5,05,1,2021-03-05,05:22:51am,0.0,0.0,263,4.27,4.55,Faisal_Town,276,91,62,263,257,3,2,4,3,138922
2021,05,5,05,1,2021-03-05,05:32:56am,0.0,0.0,263,4.59,4.76,Faisal_Town,276,90,62,263,259,3,3,4,3,138932
2021,05,5,05,1,2021-03-05,05:43:02am,0.0,0.0,263,4.66,4.81,Faisal_Town,276,96,63,263,261,3,3,4,3,138943
2021,05,5,05,1,2021-03-05,05:53:07am,0.0,0.0,263,5.51,5.34,Faisal_Town,276,103,67,263,263,4,3,4,4,138953
2021,05,5,06,1,2021-03-05,06:03:12am,0.0,0.0,263,4.89,4.95,Faisal_Town,276,107,69,263,263,4,3,4,4,138963
2021,05,5,06,1,2021-03-05,06:13:17am,0.0,0.0,263,5.6,5.39,Faisal_Town,276,111,71,263,263,4,3,4,4,138973
2021,05,5,06,1,2021-03-05,06:23:23am,0.0,0.0,263,5.51,5.34,Faisal_Town,276,113,73,263,263,5,3,5,4,138983
2021,05,5,06,1,2021-03-05,06:33:28am,0.0,0.0,263,5.25,5.18,Faisal_Town,276,115,74,263,263,5,3,5,4,138993
2021,05,5,06,1,2021-03-05,06:43:33am,0.0,0.0,263,4.89,4.95,Faisal_Town,276,115,74,263,263,5,3,5,4,139003
2021,05,5,06,1,2021-03-05,06:53:39am,0.0,0.0,263,6.66,6.02,Faisal_Town,276,118,75,263,263,5,4,5,4,139013
2021,05,5,07,1,2021-03-05,07:03:44am,0.0,0.0,263,7.09,6.26,Faisal_Town,276,122,77,263,263,5,4,5,4,139023
2021,05,5,07,1,2021-03-05,07:13:50am,0.0,0.0,263,7.26,6.35,Faisal_Town,276,126,79,263,263,6,4,5,4,139033
2021,05,5,07,1,2021-03-05,07:23:55am,0.0,0.0,263,6.93,6.17,Faisal_Town,276,129,81,263,263,6,5,5,5,139043
2021,05,5,07,1,2021-03-05,07:34:00am,0.0,0.0,263,9.7,7.62,Faisal_Town,276,138,85,263,263,7,5,6,5,139054
2021,05,5,07,1,2021-03-05,07:44:05am,0.0,0.0,263,6.61,5.99,Faisal_Town,276,142,87,263,263,7,5,6,5,139064
2021,05,5,07,1,2021-03-05,07:54:11am,0.0,0.0,263,7.32,6.38,Faisal_Town,276,143,88,263,263,7,5,6,5,139074
2021,05,5,08,1,2021-03-05,08:04:16am,0.0,0.0,263,7.21,6.32,Faisal_Town,276,143,88,263,263,7,5,6,5,139084
2021,05,5,08,1,2021-03-05,08:14:21am,0.0,0.0,263,7.26,6.35,Faisal_Town,276,143,88,263,263,7,6,6,5,139094
2021,05,5,08,1,2021-03-05,08:24:34am,0.0,0.0,241,3.91,4.3,Faisal_Town,272,137,85,259,263,7,6,6,5,139104
2021,05,5,08,1,2021-03-05,08:34:41am,0.0,0.0,241,3.2,3.79,Faisal_Town,269,123,77,255,263,5,7,5,6,139114
2021,05,5,08,1,2021-03-05,08:44:47am,0.0,0.0,241,3.14,3.75,Faisal_Town,266,116,73,252,263,5,7,5,6,139124
2021,05,5,09,1,2021-03-05,09:15:46am,0.0,0.0,241,2.23,3.03,Faisal_Town,263,105,67,248,263,4,7,4,6,139155
2021,05,5,09,1,2021-03-05,09:15:46am,0.0,0.0,241,5.45,5.3,Faisal_Town,259,102,65,244,263,4,7,4,6,139155
2021,05,5,10,1,2021-03-05,10:21:04am,0.0,0.0,197,24.65,13.69,Faisal_Town,250,138,79,233,263,7,7,5,6,139221
2021,05,5,10,1,2021-03-05,10:30:24am,0.0,0.0,197,33.2,16.5,Faisal_Town,244,159,101,226,259,11,7,7,6,139230
2021,05,5,11,1,2021-03-05,11:00:39am,0.0,0.0,197,22.0,12.74,Faisal_Town,238,166,103,219,255,15,5,9,5,139260
2021,05,5,11,1,2021-03-05,11:35:07am,0.0,0.0,197,13.49,9.37,Faisal_Town,231,170,105,211,252,16,5,10,5,139295
2021,05,5,11,1,2021-03-05,11:44:44am,0.0,0.0,75,4.04,4.4,Faisal_Town,209,171,105,184,248,17,4,10,4,139304
2021,05,5,11,1,2021-03-05,11:52:27am,0.0,0.0,75,6.35,5.84,Faisal_Town,190,171,105,156,244,17,4,10,4,139312
2021,05,5,12,0,2021-03-05,12:08:17pm,0.0,0.0,75,3.81,4.24,Faisal_Town,181,163,103,136,233,13,7,8,5,139328
2021,05,5,13,0,2021-03-05,01:38:23pm,0.0,0.0,75,3.1,3.72,Faisal_Town,170,152,91,115,226,8,11,6,7,139418
2021,05,5,13,0,2021-03-05,01:48:31pm,0.0,0.0,75,2.26,3.05,Faisal_Town,160,118,73,95,219,5,15,5,9,139428
2021,05,5,13,0,2021-03-05,01:58:44pm,0.0,0.0,75,2.49,3.24,Faisal_Town,149,91,61,75,211,3,16,4,10,139438
2021,05,5,14,0,2021-03-05,02:39:11pm,0.0,0.0,75,2.42,3.19,Faisal_Town,149,84,59,75,184,3,17,3,10,139479
2021,05,5,15,0,2021-03-05,03:12:29pm,0.0,0.0,75,2.47,3.22,Faisal_Town,149,67,54,75,156,2,17,3,10,139512
2021,05,5,15,0,2021-03-05,03:48:03pm,0.0,0.0,75,2.65,3.37,Faisal_Town,149,62,53,75,136,2,13,3,8,139548
2021,05,5,16,0,2021-03-05,04:01:51pm,0.0,0.0,50,3.88,4.28,Faisal_Town,141,66,54,70,115,2,8,3,6,139561
2021,05,5,16,0,2021-03-05,04:27:30pm,0.0,0.0,50,4.63,4.79,Faisal_Town,134,76,57,66,95,3,5,3,5,139587
2021,05,5,16,0,2021-03-05,04:29:49pm,0.0,0.0,50,5.61,5.4,Faisal_Town,128,89,61,62,75,3,3,4,4,139589
2021,05,5,17,0,2021-03-05,05:00:53pm,0.0,0.0,50,5.66,5.43,Faisal_Town,121,101,65,58,75,4,3,4,3,139620
2021,05,5,17,0,2021-03-05,05:37:45pm,0.0,0.0,46,4.24,4.53,Faisal_Town,112,105,68,53,75,4,2,4,3,139657
2021,05,5,18,0,2021-03-05,06:12:45pm,0.0,0.0,46,5.92,5.59,Faisal_Town,104,112,72,48,75,4,2,5,3,139692
2021,05,5,18,0,2021-03-05,06:17:20pm,0.0,0.0,46,13.49,9.37,Faisal_Town,104,132,81,48,70,6,2,5,3,139697
2021,05,5,18,0,2021-03-05,06:29:08pm,0.0,0.0,46,13.19,9.24,Faisal_Town,102,150,89,47,66,8,3,6,3,139709
2021,05,5,18,0,2021-03-05,06:47:41pm,0.0,0.0,46,24.42,13.6,Faisal_Town,101,157,101,46,62,11,3,7,4,139727
2021,05,5,20,0,2021-03-05,08:45:41pm,0.0,0.0,47,11.04,8.26,Faisal_Town,101,159,102,46,58,12,4,8,4,139845
2021,05,5,21,0,2021-03-05,09:27:01pm,0.0,0.0,47,24.61,13.67,Faisal_Town,101,167,104,46,53,15,4,9,4,139887
2021,05,5,21,0,2021-03-05,09:37:49pm,0.0,0.0,47,15.15,10.08,Faisal_Town,101,170,106,46,48,16,4,10,5,139897
