year,day_num,day,hours,AM,Date,Time,Temperature,Humidity,PM2.5,CO,NOx,Location,Aqi_PM,Aqi_CO,Aqi_NOx,PM2.5_prev_1,PM2.5_prev_2,CO_prev_1,CO_prev_2,NOx_prev_1,NOx_prev_2,TimeStamp
2021,05,5,22,0,2021-03-05,10:35:34pm,0.0,0.0,47,16.87,10.79,Faisal_Town,101,172,106,46,48,17,6,10,5,139955
2021,05,5,23,0,2021-03-05,11:27:05pm,0.0,0.0,116,4.41,4.65,Faisal_Town,121,168,105,58,47,16,8,10,6,140007
2021,05,5,23,0,2021-03-05,11:37:13pm,0.0,0.0,116,3.64,4.11,Faisal_Town,141,161,102,70,46,12,11,8,7,140017
2021,05,5,23,0,2021-03-05,11:47:24pm,0.0,0.0,116,3.91,4.31,Faisal_Town,153,158,101,81,46,11,12,7,8,140027
2021,06,6,0,1,2021-03-06,12:47:26am,0.0,0.0,116,4.11,4.44,Faisal_Town,159,150,87,93,46,8,15,6,9,140087
2021,06,6,0,1,2021-03-06,12:57:37am,0.0,0.0,116,2.75,3.45,Faisal_Town,165,124,75,104,46,5,16,5,10,140097
2021,06,6,01,1,2021-03-06,01:07:43am,0.0,0.0,116,2.15,2.95,Faisal_Town,171,86,60,116,46,3,17,3,10,140107
2021,06,6,01,1,2021-03-06,01:19:53am,0.0,0.0,116,1.87,2.71,Faisal_Town,171,76,57,116,58,3,16,3,10,140119
2021,06,6,01,1,2021-03-06,01:41:16am,0.0,0.0,116,2.49,3.25,Faisal_Town,171,71,55,116,70,2,12,3,8,140141
2021,06,6,01,1,2021-03-06,01:51:12am,0.0,0.0,116,2.56,3.3,Faisal_Town,171,65,53,116,81,2,11,3,7,140151
2021,06,6,01,1,2021-03-06,01:58:58am,0.0,0.0,116,2.71,3.42,Faisal_Town,171,59,51,116,93,2,8,3,6,140158
2021,06,6,02,1,2021-03-06,02:58:42am,0.0,0.0,116,1.57,2.42,Faisal_Town,171,54,49,116,104,2,5,3,5,140218
2021,06,6,03,1,2021-03-06,03:08:58am,0.0,0.0,116,1.48,2.33,Faisal_Town,171,51,48,116,116,2,3,2,3,140228
2021,06,6,03,1,2021-03-06,03:09:09am,0.0,0.0,116,1.89,2.73,Faisal_Town,171,51,48,116,116,2,3,2,3,140229
2021,06,6,03,1,2021-03-06,03:46:33am,0.0,0.0,116,1.91,2.74,Faisal_Town,171,137,47,116,116,2,2,2,3,140266
2021,06,6,03,1,2021-03-06,03:47:03am,0.0,0.0,116,1.84,2.68,Faisal_Town,171,47,45,116,116,1,2,2,3,140267
2021,06,6,04,1,2021-03-06,04:53:39am,0.0,0.0,168,2.19,2.99,Faisal_Town,175,45,44,124,116,1,2,2,3,140333
2021,06,6,04,1,2021-03-06,04:58:55am,0.0,0.0,168,4.37,4.62,Faisal_Town,179,55,50,133,116,2,2,3,3,140338
2021,06,6,05,1,2021-03-06,05:24:58am,0.0,0.0,168,2.3,3.09,Faisal_Town,184,59,51,142,116,2,2,3,2,140364
2021,06,6,05,1,2021-03-06,05:25:22am,0.0,0.0,168,1.83,2.67,Faisal_Town,187,58,51,150,116,2,2,3,2,140365
2021,06,6,06,1,2021-03-06,06:01:19am,0.0,0.0,168,2.84,3.52,Faisal_Town,192,62,52,159,116,2,2,3,2,140401
2021,06,6,06,1,2021-03-06,06:23:26am,0.0,0.0,168,2.74,3.45,Faisal_Town,196,66,54,168,116,2,1,3,2,140423
2021,06,6,06,1,2021-03-06,06:30:20am,0.0,0.0,168,2.39,3.16,Faisal_Town,196,67,54,168,124,2,1,3,2,140430
2021,06,6,06,1,2021-03-06,06:50:56am,0.0,0.0,169,1.93,2.76,Faisal_Town,196,57,51,168,133,2,2,3,3,140450
2021,06,6,07,1,2021-03-06,07:11:02am,0.0,0.0,169,5.7,5.45,Faisal_Town,196,71,55,168,142,2,2,3,3,140471
2021,06,6,07,1,2021-03-06,07:25:47am,0.0,0.0,169,14.74,9.91,Faisal_Town,196,113,68,168,150,5,2,4,3,140485
2021,06,6,07,1,2021-03-06,07:44:28am,0.0,0.0,169,3.31,3.88,Faisal_Town,196,114,69,168,159,5,2,4,3,140504
2021,06,6,08,1,2021-03-06,08:44:31am,0.0,0.0,214,2.23,3.03,Faisal_Town,202,112,68,176,168,5,2,4,3,140564
2021,06,6,08,1,2021-03-06,08:52:17am,0.0,0.0,214,2.09,2.91,Faisal_Town,209,112,68,184,168,5,2,4,3,140572
2021,06,6,09,1,2021-03-06,09:29:13am,0.0,0.0,214,1.47,2.33,Faisal_Town,215,111,67,191,168,4,2,4,3,140609
2021,06,6,09,1,2021-03-06,09:34:58am,0.0,0.0,214,0.96,1.78,Faisal_Town,221,101,60,199,168,4,2,3,3,140614
2021,06,6,10,1,2021-03-06,10:01:56am,0.0,0.0,96,4.27,4.55,Faisal_Town,210,58,50,186,168,2,5,3,4,140641
2021,06,6,10,1,2021-03-06,10:02:33am,0.0,0.0,86,4.35,4.6,Faisal_Town,199,62,52,173,168,2,5,3,4,140642
2021,06,6,10,1,2021-03-06,10:12:38am,0.0,0.0,86,3.42,3.96,Faisal_Town,188,68,53,151,176,2,5,3,4,140652
2021,06,6,10,1,2021-03-06,10:22:44am,0.0,0.0,86,5.73,5.48,Faisal_Town,178,83,58,130,184,3,5,3,4,140662
2021,06,6,10,1,2021-03-06,10:32:49am,0.0,0.0,86,2.89,3.56,Faisal_Town,167,89,60,109,191,3,4,3,4,140672
2021,06,6,10,1,2021-03-06,10:42:54am,0.0,0.0,86,3.1,3.72,Faisal_Town,156,98,64,87,199,3,4,4,3,140682
2021,06,6,10,1,2021-03-06,10:53:00am,0.0,0.0,86,8.66,7.1,Faisal_Town,156,108,69,86,186,4,2,4,3,140693
2021,06,6,11,1,2021-03-06,11:03:05am,0.0,0.0,86,7.15,6.29,Faisal_Town,156,114,72,86,173,5,2,5,3,140703
2021,06,6,11,1,2021-03-06,11:13:10am,0.0,0.0,86,4.58,4.76,Faisal_Town,156,116,73,86,151,5,2,5,3,140713
2021,06,6,11,1,2021-03-06,11:23:15am,0.0,0.0,86,3.39,3.94,Faisal_Town,156,111,70,86,130,4,3,4,3,140723
2021,06,6,11,1,2021-03-06,11:33:21am,0.0,0.0,86,3.27,3.85,Faisal_Town,156,112,71,86,109,5,3,4,3,140733
2021,06,6,11,1,2021-03-06,11:43:26am,0.0,0.0,86,3.78,4.21,Faisal_Town,156,114,72,86,87,5,3,5,4,140743
2021,06,6,11,1,2021-03-06,11:53:31am,0.0,0.0,86,3.13,3.74,Faisal_Town,156,102,66,86,86,4,4,4,4,140753
2021,06,6,12,0,2021-03-06,12:03:37pm,0.0,0.0,86,3.49,4.01,Faisal_Town,156,89,61,86,86,3,5,4,5,140763
2021,06,6,12,0,2021-03-06,12:13:42pm,0.0,0.0,86,2.96,3.62,Faisal_Town,156,82,59,86,86,3,5,3,5,140773
2021,06,6,12,0,2021-03-06,12:23:47pm,0.0,0.0,86,3.91,4.31,Faisal_Town,156,85,60,86,86,3,4,3,4,140783
2021,06,6,12,0,2021-03-06,12:33:52pm,0.0,0.0,86,3.71,4.17,Faisal_Town,156,87,61,86,86,3,5,4,4,140793
2021,06,6,12,0,2021-03-06,12:43:58pm,0.0,0.0,86,3.49,4.01,Faisal_Town,156,85,60,86,86,3,5,3,5,140803
2021,06,6,12,0,2021-03-06,12:54:03pm,0.0,0.0,90,4.58,4.76,Faisal_Town,156,92,62,86,86,3,4,4,4,140814
2021,06,6,13,0,2021-03-06,01:04:08pm,0.0,0.0,90,2.99,3.64,Faisal_Town,156,89,61,87,86,3,3,4,4,140824
2021,06,6,13,0,2021-03-06,01:54:14pm,0.0,0.0,90,4.27,4.55,Faisal_Town,157,95,63,88,86,3,3,4,3,140874
2021,06,6,14,0,2021-03-06,02:24:28pm,0.0,0.0,38,4.02,4.38,Faisal_Town,153,95,63,80,86,3,3,4,3,140904
2021,06,6,14,0,2021-03-06,02:34:33pm,0.0,0.0,38,1.69,2.54,Faisal_Town,144,87,60,72,86,3,3,3,4,140914
2021,06,6,14,0,2021-03-06,02:44:38pm,0.0,0.0,38,2.01,2.83,Faisal_Town,131,80,58,64,86,3,3,3,3,140924
2021,06,6,14,0,2021-03-06,02:54:44pm,0.0,0.0,38,2.18,2.98,Faisal_Town,116,70,55,55,86,2,3,3,4,140934
2021,06,6,15,0,2021-03-06,03:04:49pm,0.0,0.0,38,1.97,2.8,Faisal_Town,101,66,53,46,87,2,3,3,4,140944
2021,06,6,15,0,2021-03-06,03:14:54pm,0.0,0.0,38,1.69,2.54,Faisal_Town,86,55,50,38,88,2,3,3,4,140954
2021,06,6,15,0,2021-03-06,03:25:00pm,0.0,0.0,38,2.04,2.86,Faisal_Town,86,48,45,38,80,1,3,2,4,140965
2021,06,6,15,0,2021-03-06,03:35:05pm,0.0,0.0,38,2.16,2.96,Faisal_Town,86,48,47,38,72,2,3,2,3,140975
2021,06,6,15,0,2021-03-06,03:45:10pm,0.0,0.0,38,3.02,3.66,Faisal_Town,86,52,49,38,64,2,3,2,3,140985
2021,06,6,15,0,2021-03-06,03:55:15pm,0.0,0.0,38,2.94,3.6,Faisal_Town,86,56,50,38,55,2,2,3,3,140995
2021,06,6,16,0,2021-03-06,04:05:21pm,0.0,0.0,38,2.94,3.6,Faisal_Town,86,60,52,38,46,2,2,3,3,141005
2021,06,6,16,0,2021-03-06,04:22:37pm,0.0,0.0,52,5.19,5.14,Faisal_Town,90,75,56,40,38,3,2,3,3,141022
2021,06,6,16,0,2021-03-06,04:32:42pm,0.0,0.0,52,5.32,5.23,Faisal_Town,93,89,61,42,38,3,1,4,2,141032
2021,06,6,16,0,2021-03-06,04:42:47pm,0.0,0.0,52,5.65,5.42,Faisal_Town,98,101,65,45,38,4,2,4,2,141042
2021,06,6,16,0,2021-03-06,04:52:53pm,0.0,0.0,52,4.68,4.82,Faisal_Town,102,105,68,47,38,4,2,4,2,141052
2021,06,6,17,0,2021-03-06,05:02:59pm,0.0,0.0,52,5.5,5.34,Faisal_Town,106,110,71,49,38,4,2,4,3,141062
2021,06,6,17,0,2021-03-06,05:13:03pm,0.0,0.0,52,5.19,5.14,Faisal_Town,111,115,74,52,38,5,2,5,3,141073
2021,06,6,17,0,2021-03-06,05:23:09pm,0.0,0.0,52,3.84,4.26,Faisal_Town,111,112,72,52,40,5,3,5,3,141083
2021,06,6,18,0,2021-03-06,06:03:31pm,0.0,0.0,52,2.72,3.43,Faisal_Town,111,107,69,52,42,4,3,4,4,141123
2021,06,6,18,0,2021-03-06,06:03:31pm,0.0,0.0,52,2.87,3.55,Faisal_Town,111,101,65,52,45,4,4,4,4,141123
2021,06,6,18,0,2021-03-06,06:13:51pm,0.0,0.0,52,3.84,4.26,Faisal_Town,111,99,64,52,47,3,4,4,4,141133
2021,06,6,18,0,2021-03-06,06:56:02pm,0.0,0.0,63,4.83,4.91,Faisal_Town,112,96,63,53,49,3,4,4,4,141176
2021,06,6,19,0,2021-03-06,07:07:53pm,0.0,0.0,63,4.99,5.02,Faisal_Town,116,96,63,55,52,3,5,4,5,141187
2021,06,6,19,0,2021-03-06,07:17:04pm,0.0,0.0,63,8.74,7.13,Faisal_Town,119,108,69,57,52,4,5,4,5,141197
2021,06,6,19,0,2021-03-06,07:26:22pm,0.0,0.0,63,5.24,5.17,Faisal_Town,122,113,72,59,52,5,4,5,4,141206
2021,06,6,19,0,2021-03-06,07:36:21pm,0.0,0.0,63,7.64,6.55,Faisal_Town,126,123,77,61,52,5,4,5,4,141216
2021,06,6,19,0,2021-03-06,07:58:31pm,0.0,0.0,63,5.68,5.44,Faisal_Town,129,127,79,63,52,6,3,5,4,141238
2021,06,6,19,0,2021-03-06,07:58:31pm,0.0,0.0,63,5.82,5.52,Faisal_Town,129,129,81,63,53,6,3,5,4,141238
2021,06,6,20,0,2021-03-06,08:18:35pm,0.0,0.0,63,9.68,7.61,Faisal_Town,129,139,85,63,55,7,3,6,4,141258
2021,06,6,20,0,2021-03-06,08:37:51pm,0.0,0.0,63,8.14,6.82,Faisal_Town,129,137,85,63,57,7,4,6,4,141277
2021,06,6,21,0,2021-03-06,09:38:39pm,0.0,0.0,99,27.3,14.59,Faisal_Town,139,156,101,69,59,10,5,7,5,141338
2021,06,6,15,0,2021-03-06,03:35:05pm,0.0,0.0,38,2.16,2.96,Faisal_Town,131,154,96,64,61,9,5,7,5,140975
2021,06,6,15,0,2021-03-06,03:45:10pm,0.0,0.0,38,3.02,3.66,Faisal_Town,124,153,92,60,63,9,6,6,5,140985
2021,06,6,15,0,2021-03-06,03:55:15pm,0.0,0.0,38,2.94,3.6,Faisal_Town,117,152,89,56,63,8,6,6,5,140995
2021,06,6,16,0,2021-03-06,04:05:21pm,0.0,0.0,38,2.94,3.6,Faisal_Town,111,146,81,52,63,7,7,5,6,141005
2021,06,6,16,0,2021-03-06,04:22:37pm,0.0,0.0,52,5.19,5.14,Faisal_Town,107,140,78,50,63,7,7,5,6,141022
2021,06,6,16,0,2021-03-06,04:32:42pm,0.0,0.0,52,5.32,5.23,Faisal_Town,93,89,61,42,69,3,10,4,7,141032
2021,06,6,16,0,2021-03-06,04:42:47pm,0.0,0.0,52,5.65,5.42,Faisal_Town,98,101,65,45,64,4,9,4,7,141042
2021,06,6,16,0,2021-03-06,04:52:53pm,0.0,0.0,52,4.68,4.82,Faisal_Town,102,105,68,47,60,4,9,4,6,141052
2021,06,6,17,0,2021-03-06,05:02:59pm,0.0,0.0,52,5.5,5.34,Faisal_Town,106,110,71,49,56,4,8,4,6,141062
2021,06,6,17,0,2021-03-06,05:13:03pm,0.0,0.0,52,5.19,5.14,Faisal_Town,111,115,74,52,52,5,7,5,5,141073
2021,06,6,17,0,2021-03-06,05:23:09pm,0.0,0.0,52,3.84,4.26,Faisal_Town,111,112,72,52,50,5,7,5,5,141083
2021,06,6,18,0,2021-03-06,06:03:31pm,0.0,0.0,52,2.72,3.43,Faisal_Town,111,107,69,52,42,4,3,4,4,141123
2021,06,6,18,0,2021-03-06,06:03:31pm,0.0,0.0,52,2.87,3.55,Faisal_Town,111,101,65,52,45,4,4,4,4,141123
2021,06,6,18,0,2021-03-06,06:13:51pm,0.0,0.0,52,3.84,4.26,Faisal_Town,111,99,64,52,47,3,4,4,4,141133
2021,06,6,18,0,2021-03-06,06:56:02pm,0.0,0.0,63,4.83,4.91,Faisal_Town,112,96,63,53,49,3,4,4,4,141176
2021,06,6,19,0,2021-03-06,07:07:53pm,0.0,0.0,63,4.99,5.02,Faisal_Town,116,96,63,55,52,3,5,4,5,141187
2021,06,6,19,0,2021-03-06,07:17:04pm,0.0,0.0,63,8.74,7.13,Faisal_Town,119,108,69,57,52,4,5,4,5,141197
2021,06,6,19,0,2021-03-06,07:26:22pm,0.0,0.0,63,5.24,5.17,Faisal_Town,122,113,72,59,52,5,4,5,4,141206
2021,06,6,19,0,2021-03-06,07:36:21pm,0.0,0.0,63,7.64,6.55,Faisal_Town,126,123,77,61,52,5,4,5,4,141216
2021,06,6,19,0,2021-03-06,07:58:31pm,0.0,0.0,63,5.68,5.44,Faisal_Town,129,127,79,63,52,6,3,5,4,141238
2021,06,6,19,0,2021-03-06,07:58:31pm,0.0,0.0,63,5.82,5.52,Faisal_Town,129,129,81,63,53,6,3,5,4,141238
2021,06,6,20,0,2021-03-06,08:18:35pm,0.0,0.0,63,9.68,7.61,Faisal_Town,129,139,85,63,55,7,3,6,4,141258
2021,06,6,20,0,2021-03-06,08:37:51pm,0.0,0.0,63,8.14,6.82,Faisal_Town,129,137,85,63,57,7,4,6,4,141277
2021,06,6,21,0,2021-03-06,09:38:39pm,0.0,0.0,99,27.3,14.59,Faisal_Town,139,156,101,69,59,10,5,7,5,141338
2021,16,2,19,0,2021-03-16,07:36:12pm,0.0,0.0,48,2604.34,255.61,Faisal_Town,134,786,151,66,61,443,5,49,5,155616
2021,16,2,19,0,2021-03-16,07:46:18pm,0.0,0.0,48,22.33,12.86,Faisal_Town,131,790,151,64,63,446,6,50,5,155626
2021,16,2,19,0,2021-03-16,07:56:23pm,0.0,0.0,48,47.18,20.58,Faisal_Town,126,800,151,61,63,453,6,53,5,155636
2021,16,2,20,0,2021-03-16,08:06:28pm,0.0,0.0,48,48.7,20.99,Faisal_Town,122,809,151,59,63,459,7,55,6,155646
2021,16,2,20,0,2021-03-16,08:16:34pm,0.0,0.0,48,60.68,24.1,Faisal_Town,117,821,151,56,63,468,7,58,6,155656
2021,16,2,20,0,2021-03-16,08:26:39pm,0.0,0.0,48,86.15,30.04,Faisal_Town,104,835,151,48,69,478,10,60,7,155666
2021,16,2,20,0,2021-03-16,08:46:44pm,0.0,0.0,48,95.28,32.0,Faisal_Town,104,243,126,48,66,60,443,23,49,155686
2021,16,2,20,0,2021-03-16,08:56:50pm,0.0,0.0,48,106.99,34.41,Faisal_Town,104,263,132,48,64,74,446,27,50,155696
2021,16,2,21,0,2021-03-16,09:06:55pm,0.0,0.0,48,102.94,33.59,Faisal_Town,104,276,136,48,61,83,453,29,53,155706
2021,16,2,21,0,2021-03-16,09:08:02pm,0.0,0.0,66,5.92,5.59,Faisal_Town,109,266,132,51,59,76,459,26,55,155708
2021,16,2,21,0,2021-03-16,09:18:07pm,0.0,0.0,66,3.32,3.88,Faisal_Town,114,252,126,54,56,66,468,23,58,155718
2021,16,2,21,0,2021-03-16,09:28:12pm,0.0,0.0,66,4.85,4.93,Faisal_Town,119,233,119,57,48,53,478,19,60,155728
2021,16,2,21,0,2021-03-16,09:38:18pm,0.0,0.0,66,6.4,5.87,Faisal_Town,124,212,112,60,48,38,60,14,23,155738
2021,16,2,21,0,2021-03-16,09:48:23pm,0.0,0.0,66,6.8,6.1,Faisal_Town,129,181,104,63,48,21,74,9,27,155748
2021,16,2,21,0,2021-03-16,09:58:28pm,0.0,0.0,66,7.87,6.68,Faisal_Town,134,123,77,66,48,5,83,5,29,155758
2021,16,2,22,0,2021-03-16,10:08:33pm,0.0,0.0,66,8.31,6.91,Faisal_Town,134,128,80,66,51,6,76,5,26,155768
2021,16,2,22,0,2021-03-16,10:18:39pm,0.0,0.0,66,9.4,7.47,Faisal_Town,134,140,86,66,54,7,66,6,23,155778
2021,16,2,22,0,2021-03-16,10:28:44pm,0.0,0.0,66,8.7,7.12,Faisal_Town,134,148,90,66,57,7,53,6,19,155788
2021,16,2,22,0,2021-03-16,10:38:49pm,0.0,0.0,66,8.7,7.12,Faisal_Town,134,151,93,66,60,8,38,6,14,155798
2021,16,2,22,0,2021-03-16,10:58:55pm,0.0,0.0,66,7.58,6.52,Faisal_Town,134,151,94,66,63,8,21,6,9,155818
2021,16,2,23,0,2021-03-16,11:09:00pm,0.0,0.0,66,9.62,7.58,Faisal_Town,134,152,95,66,66,8,5,7,5,155829
2021,16,2,23,0,2021-03-16,11:19:05pm,0.0,0.0,66,8.18,6.85,Faisal_Town,134,152,95,66,66,8,6,7,5,155839
2021,16,2,23,0,2021-03-16,11:29:10pm,0.0,0.0,66,6.8,6.1,Faisal_Town,134,151,93,66,66,8,7,6,6,155849
2021,16,2,23,0,2021-03-16,11:39:16pm,0.0,0.0,66,6.7,6.04,Faisal_Town,134,149,91,66,66,7,7,6,6,155859
2021,16,2,23,0,2021-03-16,11:49:21pm,0.0,0.0,66,6.25,5.78,Faisal_Town,134,143,88,66,66,7,8,6,6,155869
2021,16,2,23,0,2021-03-16,11:59:26pm,0.0,0.0,67,6.45,5.89,Faisal_Town,134,141,87,66,66,7,8,6,6,155879
2021,17,3,0,1,2021-03-17,12:09:32am,0.0,0.0,67,4.77,4.88,Faisal_Town,134,131,82,66,66,6,8,5,7,155889
2021,17,3,0,1,2021-03-17,12:19:37am,0.0,0.0,67,4.56,4.74,Faisal_Town,134,123,78,66,66,5,8,5,7,155899
2021,17,3,0,1,2021-03-17,12:29:42am,0.0,0.0,67,4.88,4.95,Faisal_Town,134,119,76,66,66,5,8,5,6,155909
2021,17,3,0,1,2021-03-17,12:39:47am,0.0,0.0,67,3.37,3.92,Faisal_Town,134,112,72,66,66,5,7,5,6,155919
2021,17,3,0,1,2021-03-17,12:49:53am,0.0,0.0,67,3.64,4.12,Faisal_Town,136,107,69,67,66,4,7,4,6,155929
2021,17,3,0,1,2021-03-17,12:59:58am,0.0,0.0,67,3.61,4.1,Faisal_Town,136,101,66,67,66,4,7,4,6,155939
2021,17,3,01,1,2021-03-17,01:10:03am,0.0,0.0,67,4.28,4.56,Faisal_Town,136,100,65,67,66,4,6,4,5,155950
2021,17,3,01,1,2021-03-17,01:20:08am,0.0,0.0,67,4.03,4.39,Faisal_Town,136,99,64,67,66,3,5,4,5,155960
2021,17,3,01,1,2021-03-17,01:30:22am,0.0,0.0,182,3.96,4.34,Faisal_Town,156,95,63,86,66,3,5,4,5,155970
2021,17,3,01,1,2021-03-17,01:40:27am,0.0,0.0,182,3.58,4.07,Faisal_Town,165,96,63,105,66,3,5,4,5,155980
2021,17,3,01,1,2021-03-17,01:50:32am,0.0,0.0,182,3.9,4.3,Faisal_Town,175,97,64,124,67,3,4,4,4,155990
2021,17,3,02,1,2021-03-17,02:00:38am,0.0,0.0,182,2.94,3.6,Faisal_Town,184,94,63,143,67,3,4,4,4,156000
2021,17,3,02,1,2021-03-17,02:10:43am,0.0,0.0,182,2.9,3.57,Faisal_Town,193,88,61,162,67,3,4,4,4,156010
2021,17,3,02,1,2021-03-17,02:20:48am,0.0,0.0,182,2.81,3.5,Faisal_Town,207,83,59,182,67,3,3,3,4,156020
2021,17,3,02,1,2021-03-17,02:30:53am,0.0,0.0,182,3.01,3.65,Faisal_Town,207,79,58,182,86,3,3,3,4,156030
2021,17,3,02,1,2021-03-17,02:40:59am,0.0,0.0,182,2.76,3.46,Faisal_Town,207,75,57,182,105,3,3,3,4,156040
2021,17,3,02,1,2021-03-17,02:51:04am,0.0,0.0,182,3.13,3.75,Faisal_Town,207,72,56,182,124,2,3,3,4,156051
2021,17,3,03,1,2021-03-17,03:01:09am,0.0,0.0,182,4.42,4.65,Faisal_Town,207,78,58,182,143,3,3,3,4,156061
2021,17,3,03,1,2021-03-17,03:11:14am,0.0,0.0,182,4.31,4.58,Faisal_Town,207,84,60,182,162,3,3,3,4,156071
2021,17,3,03,1,2021-03-17,03:21:20am,0.0,0.0,182,4.22,4.51,Faisal_Town,207,90,62,182,182,3,3,4,3,156081
2021,17,3,03,1,2021-03-17,03:31:25am,0.0,0.0,182,4.28,4.56,Faisal_Town,207,96,63,182,182,3,3,4,3,156091
2021,17,3,03,1,2021-03-17,03:41:30am,0.0,0.0,182,3.13,3.75,Faisal_Town,207,97,64,182,182,3,3,4,3,156101
2021,17,3,03,1,2021-03-17,03:51:36am,0.0,0.0,182,3.11,3.73,Faisal_Town,207,97,64,182,182,3,2,4,3,156111
2021,17,3,04,1,2021-03-17,04:01:41am,0.0,0.0,182,2.34,3.12,Faisal_Town,207,88,61,182,182,3,3,4,3,156121
2021,17,3,04,1,2021-03-17,04:11:46am,0.0,0.0,182,2.04,2.86,Faisal_Town,207,79,58,182,182,3,3,3,3,156131
