year,day_num,day,hours,AM,Temperature,Humidity,PM2.5,CO,NOx,Location,Aqi_PM,Aqi_CO,Aqi_NOx,PM2.5_prev_1,PM2.5_prev_2,CO_prev_1,CO_prev_2,NOx_prev_1,NOx_prev_2,TimeStamp
2021,23,2,09,1,25.9,55.0,207,4.45,4.67,ModelTown,228,151,91,207,207,8,9,6,7,121316
2021,23,2,10,1,27.0,52.0,170,3.86,4.27,ModelTown,222,141,86,200,207,7,9,6,7,121326
2021,23,2,10,1,27.0,52.0,170,4.64,4.79,ModelTown,217,126,79,194,207,6,10,5,7,121337
2021,23,2,10,1,27.3,50.0,170,5.03,5.05,ModelTown,212,115,73,188,207,5,10,5,7,121347
2021,23,2,10,1,27.6,49.0,170,6.41,5.87,ModelTown,207,113,72,182,207,5,9,5,7,121357
2021,23,2,10,1,28.2,46.0,170,7.44,6.45,ModelTown,202,116,74,176,207,5,9,5,7,121367
2021,23,2,10,1,29.2,44.0,170,6.29,5.81,ModelTown,197,119,76,170,207,5,8,5,6,121377
2021,23,2,11,1,29.3,42.0,170,5.17,5.13,ModelTown,197,122,77,170,200,5,7,5,6,121387
2021,23,2,11,1,30.0,39.0,170,4.39,4.63,ModelTown,197,122,77,170,194,5,6,5,5,121397
2021,23,2,11,1,29.6,38.0,170,5.46,5.31,ModelTown,197,123,78,170,188,5,5,5,5,121407
2021,23,2,11,1,30.6,36.0,170,3.35,3.91,ModelTown,197,116,74,170,182,5,5,5,5,121417
2021,23,2,11,1,31.8,36.0,170,9.23,7.38,ModelTown,197,120,76,170,176,5,5,5,5,121427
2021,23,2,11,1,29.5,41.0,170,1.97,2.8,ModelTown,197,111,70,170,170,4,5,4,5,121437
2021,23,2,12,0,31.8,34.0,170,3.2,3.8,ModelTown,197,107,68,170,170,4,5,4,5,121447
2021,23,2,12,0,30.7,35.0,170,2.83,3.51,ModelTown,197,104,66,170,170,4,5,4,5,121458
2021,23,2,12,0,31.2,33.0,170,2.83,3.51,ModelTown,197,97,62,170,170,3,5,4,5,121468
2021,23,2,12,0,31.1,32.0,170,3.14,3.75,ModelTown,197,96,62,170,170,3,5,4,5,121478
2021,23,2,12,0,31.5,31.0,170,1.07,1.91,ModelTown,197,61,52,170,170,2,5,3,5,121488
2021,23,2,12,0,31.7,31.0,170,1.99,2.81,ModelTown,197,61,52,170,170,2,4,3,4,121498
2021,23,2,13,0,31.7,31.0,0,7.41,6.43,ModelTown,183,79,57,141,170,3,4,3,4,121507
2021,23,2,13,0,31.9,33.0,0,4.51,4.71,ModelTown,169,86,59,113,170,3,4,3,4,121517
2021,23,2,13,0,31.5,31.0,0,7.69,6.58,ModelTown,155,103,65,85,170,4,3,4,4,121527
2021,23,2,13,0,31.7,31.0,0,6.26,5.78,ModelTown,117,110,68,56,170,4,3,4,4,121537
2021,23,2,13,0,31.0,31.0,0,3.41,3.95,ModelTown,69,114,72,28,170,5,2,5,3,121548
2021,23,2,13,0,31.3,32.0,0,5.02,5.04,ModelTown,3,121,76,0,170,5,2,5,3,121558
2021,23,2,14,0,30.6,32.0,0,4.69,4.82,ModelTown,3,115,73,0,141,5,3,5,3,121568
2021,23,2,14,0,31.4,32.0,0,4.16,4.48,ModelTown,3,114,73,0,113,5,3,5,3,121578
2021,23,2,14,0,31.2,33.0,0,3.44,3.97,ModelTown,3,105,68,0,85,4,4,4,4,121588
2021,23,2,14,0,31.4,32.0,0,6.62,5.99,ModelTown,3,106,68,0,56,4,4,4,4,121598
2021,23,2,14,0,30.7,32.0,0,8.99,7.26,ModelTown,3,118,75,0,28,5,5,5,5,121608
2021,23,2,14,0,30.8,34.0,0,30.37,15.6,ModelTown,3,154,94,0,0,9,5,7,5,121618
2021,23,2,15,0,28.5,40.0,0,5.37,5.25,ModelTown,3,154,95,0,0,9,5,7,5,121628
2021,23,2,15,0,30.1,36.0,0,4.6,4.77,ModelTown,3,155,95,0,0,9,5,7,5,121638
2021,23,2,15,0,30.2,35.0,0,4.12,4.45,ModelTown,3,155,96,0,0,10,4,7,4,121648
2021,23,2,15,0,30.0,35.0,0,4.08,4.42,ModelTown,3,154,93,0,0,9,4,6,4,121659
2021,23,2,15,0,29.9,37.0,0,4.83,4.91,ModelTown,3,152,89,0,0,8,5,6,5,121669
2021,23,2,15,0,30.0,36.0,0,4.69,4.82,ModelTown,3,107,69,0,0,4,9,4,7,121679
2021,23,2,16,0,29.5,38.0,0,42.09,19.15,ModelTown,3,156,95,0,0,10,9,7,7,121717
2021,23,2,16,0,29.4,39.0,0,40.2,18.61,ModelTown,3,170,104,0,0,16,9,9,7,121727
2021,23,2,16,0,29.2,39.0,0,33.36,16.55,ModelTown,3,181,107,0,0,21,10,11,7,121737
2021,23,2,17,0,29.0,40.0,0,43.27,19.49,ModelTown,3,195,111,0,0,28,9,13,6,121747
2021,23,2,17,0,28.7,41.0,0,50.95,21.6,ModelTown,3,209,115,0,0,35,8,16,6,121757
2021,23,2,17,0,28.6,41.0,0,48.7,20.99,ModelTown,3,219,120,0,0,43,4,19,4,121767
2021,23,2,17,0,28.4,42.0,0,54.75,22.59,ModelTown,3,222,121,0,0,45,10,19,7,121777
2021,23,2,17,0,28.3,42.0,0,66.55,25.54,ModelTown,3,228,123,0,0,49,16,21,9,121787
2021,23,2,17,0,28.4,42.0,0,87.87,30.41,ModelTown,3,241,126,0,0,58,21,23,11,121797
2021,23,2,18,0,28.4,42.0,0,100.0,33.31,ModelTown,3,254,130,0,0,68,28,25,13,121807
2021,23,2,18,0,28.5,42.0,0,100.0,37.23,ModelTown,3,266,135,0,0,76,35,28,16,121817
2021,23,2,18,0,28.5,42.0,69,100.0,60.61,ModelTown,34,278,145,11,0,84,43,34,19,121828
2021,23,2,18,0,28.2,43.0,69,100.0,52.36,ModelTown,61,289,151,23,0,92,45,39,19,121838
2021,23,2,18,0,27.6,45.0,69,100.0,61.53,ModelTown,80,297,151,34,0,97,49,45,21,121848
2021,23,2,18,0,27.3,46.0,69,100.0,61.84,ModelTown,101,300,151,46,0,100,58,51,23,121858
2021,23,2,19,0,27.3,47.0,69,100.0,70.76,ModelTown,119,300,151,57,0,100,68,57,25,121868
2021,23,2,19,0,27.2,48.0,69,100.0,80.46,ModelTown,139,300,151,69,0,100,76,64,28,121878
2021,23,2,19,0,27.0,49.0,69,100.0,96.0,ModelTown,139,300,151,69,11,100,84,70,34,121888
2021,23,2,19,0,26.8,49.0,69,100.0,101.79,ModelTown,139,300,151,69,23,100,92,78,39,121898
2021,23,2,19,0,26.6,50.0,69,100.0,106.86,ModelTown,139,300,151,69,34,100,97,86,45,121908
2021,23,2,19,0,26.5,51.0,69,100.0,109.5,ModelTown,139,300,151,69,46,100,100,94,51,121918
2021,23,2,20,0,26.3,52.0,69,100.0,107.39,ModelTown,139,300,151,69,57,100,100,100,57,121928
2021,23,2,20,0,26.3,52.0,69,100.0,131.66,ModelTown,139,300,151,69,69,100,100,108,64,121938
2021,23,2,20,0,26.1,53.0,69,100.0,131.66,ModelTown,139,300,151,69,69,100,100,114,70,121949
2021,23,2,20,0,25.9,53.0,69,100.0,113.28,ModelTown,139,300,151,69,69,100,100,116,78,121959
2021,23,2,20,0,25.8,54.0,69,100.0,122.43,ModelTown,139,300,151,69,69,100,100,119,86,121969
2021,23,2,20,0,25.7,54.0,69,100.0,147.15,ModelTown,139,300,151,69,69,100,100,125,94,121979
2021,23,2,21,0,25.6,55.0,69,100.0,126.65,ModelTown,139,300,151,69,69,100,100,128,100,121989
2021,23,2,21,0,25.6,55.0,80,100.0,99.33,ModelTown,141,300,151,70,69,100,100,123,108,121999
2021,23,2,21,0,25.2,56.0,80,100.0,109.5,ModelTown,144,300,151,72,69,100,100,119,114,122009
2021,23,2,21,0,25.1,56.0,80,100.0,111.1,ModelTown,148,300,151,74,69,100,100,119,116,122019
2021,23,2,21,0,25.2,56.0,80,100.0,99.33,ModelTown,151,300,151,76,69,100,100,115,119,122029
2021,23,2,21,0,25.0,57.0,80,100.0,98.37,ModelTown,152,300,151,78,69,100,100,107,125,122039
2021,23,2,22,0,24.8,57.0,80,100.0,97.41,ModelTown,153,300,151,80,69,100,100,102,128,122049
2021,23,2,22,0,24.8,57.0,80,100.0,101.79,ModelTown,153,300,151,80,70,100,100,102,123,122060
2021,23,2,22,0,24.7,57.0,80,100.0,87.9,ModelTown,153,300,151,80,72,100,100,99,119,122070
2021,23,2,22,0,24.6,58.0,80,100.0,85.35,ModelTown,153,300,151,80,74,100,100,95,119,122080
2021,23,2,22,0,24.3,59.0,153,3.95,4.33,ModelTown,159,277,151,92,76,83,100,79,115,122090
2021,23,2,23,0,24.3,59.0,153,3.8,4.23,ModelTown,165,254,151,104,78,67,100,63,107,122100
2021,23,2,23,0,23.9,59.0,153,3.89,4.29,ModelTown,171,231,151,116,80,51,100,47,102,122110
2021,23,2,23,0,24.3,58.0,153,2.66,3.38,ModelTown,177,208,140,128,80,35,100,31,102,122120
2021,23,2,23,0,24.2,58.0,153,2.51,3.26,ModelTown,183,176,117,140,80,19,100,17,99,122130
2021,23,2,23,0,24.2,58.0,153,2.26,3.05,ModelTown,189,78,58,153,80,3,100,3,95,122140
2021,23,2,23,0,23.9,58.0,153,2.53,3.28,ModelTown,189,72,56,153,92,2,83,3,79,122150
2021,24,3,0,1,24.0,58.0,153,2.41,3.18,ModelTown,189,66,54,153,104,2,67,3,63,122161
2021,24,3,0,1,23.8,58.0,153,1.82,2.66,ModelTown,189,57,51,153,116,2,51,3,47,122171
2021,24,3,0,1,23.7,59.0,153,1.39,2.24,ModelTown,189,52,49,153,128,2,35,2,31,122181
2021,24,3,0,1,23.4,59.0,153,1.3,2.15,ModelTown,189,48,46,153,140,1,19,2,17,122191
2021,24,3,0,1,23.5,59.0,153,1.24,2.1,ModelTown,189,44,43,153,153,1,3,2,3,122201
2021,24,3,0,1,23.5,59.0,153,1.41,2.27,ModelTown,189,39,40,153,153,1,2,2,3,122211
2021,24,3,01,1,23.4,59.0,153,1.34,2.2,ModelTown,189,35,37,153,153,1,2,2,3,122221
2021,24,3,01,1,22.9,59.0,153,1.25,2.11,ModelTown,189,33,36,153,153,1,2,2,3,122231
2021,24,3,01,1,23.2,59.0,153,1.19,2.04,ModelTown,189,32,35,153,153,1,2,2,2,122241
2021,24,3,01,1,22.9,59.0,153,0.96,1.78,ModelTown,189,30,34,153,153,1,1,2,2,122251
2021,24,3,01,1,22.8,59.0,153,1.18,2.03,ModelTown,189,30,34,153,153,1,1,2,2,122261
2021,24,3,01,1,22.9,59.0,153,1.29,2.14,ModelTown,189,30,34,153,153,1,1,2,2,122272
2021,24,3,02,1,22.7,59.0,153,1.66,2.52,ModelTown,189,31,35,153,153,1,1,2,2,122282
2021,24,3,02,1,22.3,59.0,153,1.58,2.44,ModelTown,189,32,35,153,153,1,1,2,2,122292
2021,24,3,02,1,22.3,60.0,153,1.63,2.49,ModelTown,189,34,37,153,153,1,1,2,2,122302
2021,24,3,02,1,22.3,60.0,153,1.47,2.33,ModelTown,189,36,38,153,153,1,1,2,2,122312
2021,24,3,02,1,22.2,59.0,153,1.43,2.29,ModelTown,189,37,39,153,153,1,1,2,2,122322
2021,24,3,02,1,22.4,59.0,153,1.91,2.74,ModelTown,189,40,41,153,153,1,1,2,2,122332
2021,24,3,03,1,22.0,59.0,153,1.89,2.73,ModelTown,189,41,41,153,153,1,1,2,2,122342
2021,24,3,03,1,22.1,59.0,200,3.9,4.3,ModelTown,192,161,46,160,153,2,1,2,2,122352
2021,24,3,03,1,22.1,59.0,200,4.64,4.79,ModelTown,196,62,52,168,153,2,1,3,2,122362
2021,24,3,03,1,21.9,59.0,200,4.31,4.58,ModelTown,202,74,56,176,153,3,1,3,2,122373
2021,24,3,03,1,21.9,59.0,200,3.97,4.35,ModelTown,209,85,60,184,153,3,1,3,2,122383
2021,24,3,03,1,21.6,60.0,200,3.28,3.85,ModelTown,215,91,62,192,153,3,1,4,2,122393
2021,24,3,04,1,21.7,59.0,200,2.81,3.5,ModelTown,222,95,63,200,153,3,1,4,2,122403
2021,24,3,04,1,21.5,59.0,200,2.99,3.63,ModelTown,222,91,62,200,160,3,2,4,2,122413
2021,24,3,04,1,21.6,59.0,200,2.63,3.36,ModelTown,222,82,59,200,168,3,2,3,3,122423
2021,24,3,04,1,21.7,58.0,200,2.33,3.11,ModelTown,222,74,56,200,176,3,3,3,3,122433
2021,24,3,04,1,21.6,58.0,200,2.29,3.08,ModelTown,222,67,54,200,184,2,3,3,3,122443
2021,24,3,04,1,21.4,58.0,200,2.37,3.15,ModelTown,222,63,53,200,192,2,3,3,4,122453
2021,24,3,05,1,21.5,58.0,200,2.54,3.28,ModelTown,222,61,52,200,200,2,3,3,4,122463
2021,24,3,05,1,21.3,58.0,200,3.5,4.02,ModelTown,222,64,53,200,200,2,3,3,4,122473
2021,24,3,05,1,21.0,59.0,200,3.25,3.83,ModelTown,222,66,54,200,200,2,3,3,3,122484
2021,24,3,05,1,21.2,59.0,200,3.09,3.71,ModelTown,222,70,55,200,200,2,3,3,3,122494
2021,24,3,05,1,21.0,59.0,200,2.79,3.48,ModelTown,222,72,56,200,200,2,2,3,3,122504
2021,24,3,05,1,20.9,60.0,200,3.11,3.73,ModelTown,222,75,57,200,200,3,2,3,3,122514
2021,24,3,06,1,20.9,60.0,200,2.48,3.23,ModelTown,222,75,57,200,200,3,2,3,3,122524
2021,24,3,06,1,20.7,61.0,200,2.67,3.39,ModelTown,222,71,56,200,200,2,2,3,3,122534
2021,24,3,06,1,20.9,61.0,200,2.65,3.37,ModelTown,222,69,55,200,200,2,2,3,3,122544
2021,24,3,06,1,20.9,61.0,200,2.67,3.39,ModelTown,222,67,54,200,200,2,2,3,3,122554
2021,24,3,06,1,20.9,61.0,200,2.21,3.01,ModelTown,222,64,53,200,200,2,2,3,3,122564
2021,24,3,06,1,20.7,61.0,200,2.23,3.03,ModelTown,222,60,52,200,200,2,3,3,3,122574
2021,24,3,07,1,20.7,61.0,200,1.78,2.63,ModelTown,222,57,51,200,200,2,3,3,3,122584
2021,24,3,07,1,20.6,61.0,200,1.39,2.24,ModelTown,222,52,49,200,200,2,2,2,3,122595
2021,24,3,07,1,21.0,59.0,200,2.29,3.08,ModelTown,222,161,48,200,200,2,2,2,3,122605
2021,24,3,07,1,21.3,58.0,219,3.98,4.35,ModelTown,225,56,150,203,200,2,2,3,3,122615
2021,24,3,07,1,21.3,58.0,219,5.97,5.61,ModelTown,227,72,55,206,200,2,2,3,3,122625
2021,24,3,07,1,21.8,57.0,219,5.72,5.47,ModelTown,230,87,59,209,200,3,2,3,3,122635
2021,24,3,08,1,22.2,56.0,219,11.56,8.51,ModelTown,232,114,70,212,200,5,2,4,3,122645
2021,24,3,08,1,22.9,54.0,219,9.83,7.68,ModelTown,235,131,80,215,200,6,2,5,2,122655
2021,24,3,08,1,23.1,53.0,219,7.74,6.61,ModelTown,238,143,87,219,200,7,2,6,2,122665
2021,24,3,08,1,23.9,51.0,219,5.67,5.44,ModelTown,238,146,89,219,203,7,2,6,3,122675
2021,24,3,08,1,24.3,50.0,219,3.65,4.12,ModelTown,238,141,86,219,206,7,2,6,3,122685
2021,24,3,08,1,24.9,49.0,219,4.74,4.86,ModelTown,238,139,85,219,209,7,3,6,3,122696
2021,24,3,09,1,25.4,48.0,219,3.78,4.21,ModelTown,238,123,77,219,212,5,5,5,4,122706
2021,24,3,09,1,26.0,48.0,219,3.19,3.79,ModelTown,238,109,70,219,215,4,6,4,5,122716
2021,24,3,09,1,26.4,46.0,219,2.64,3.37,ModelTown,238,98,64,219,219,3,7,4,6,122726
2021,24,3,09,1,26.5,45.0,219,4.34,4.6,ModelTown,238,92,62,219,219,3,7,4,6,122746
2021,24,3,10,1,27.0,44.0,219,6.6,5.98,ModelTown,238,102,66,219,219,4,7,4,6,122772
2021,24,3,11,1,29.3,41.0,219,5.92,5.58,ModelTown,238,104,67,219,219,4,7,4,6,122827
2021,24,3,11,1,31.6,36.0,219,2.67,3.38,ModelTown,238,102,66,219,219,4,5,4,5,122827
2021,24,3,11,1,31.3,32.0,219,1.55,2.41,ModelTown,238,98,63,219,219,3,4,4,4,122849
2021,24,3,11,1,32.3,32.0,219,2.22,3.02,ModelTown,238,96,62,219,219,3,3,4,4,122862
2021,24,3,11,1,32.3,32.0,153,8.64,7.08,ModelTown,229,107,67,208,219,4,3,4,4,122862
2021,24,3,11,1,32.3,32.0,172,4.37,4.62,ModelTown,222,102,64,200,219,4,4,4,4,122862
2021,24,3,11,1,32.3,32.0,0,4.81,4.91,ModelTown,194,164,63,163,219,4,4,4,4,122870
2021,24,3,12,0,32.4,32.0,134,7.63,6.55,ModelTown,187,110,69,149,219,4,4,4,4,122889
2021,24,3,12,0,31.7,32.0,134,3.88,4.28,ModelTown,180,115,73,135,219,5,3,5,4,122899
2021,24,3,12,0,32.1,31.0,134,3.33,3.89,ModelTown,173,117,74,121,219,5,3,5,4,122909
2021,24,3,12,0,32.6,30.0,134,3.81,4.23,ModelTown,172,107,69,118,208,4,4,4,4,122919
2021,24,3,12,0,32.6,31.0,134,4.59,4.76,ModelTown,168,108,69,111,200,4,4,4,4,122930
2021,24,3,13,0,32.3,30.0,134,2.36,3.14,ModelTown,180,103,66,134,163,4,4,4,4,122940
2021,24,3,13,0,32.6,28.0,134,4.18,4.49,ModelTown,180,92,62,134,149,3,4,4,4,122950
2021,24,3,13,0,32.1,30.0,134,5.52,5.35,ModelTown,180,99,64,134,135,3,5,4,5,122960
2021,24,3,13,0,32.2,31.0,134,3.95,4.34,ModelTown,180,164,65,134,121,4,5,4,5,122970
2021,24,3,13,0,32.2,31.0,134,5.37,5.26,ModelTown,180,103,67,134,118,4,4,4,4,122980
2021,24,3,13,0,32.8,31.0,134,2.69,3.4,ModelTown,180,164,64,134,111,4,4,4,4,122990
2021,24,3,14,0,33.0,26.0,134,4.18,4.49,ModelTown,180,103,67,134,134,4,4,4,4,123000
2021,24,3,14,0,32.9,28.0,134,2.46,3.22,ModelTown,180,164,64,134,134,4,3,4,4,123010
2021,24,3,14,0,33.2,25.0,134,3.14,3.75,ModelTown,180,90,61,134,134,3,3,4,4,123020
2021,24,3,14,0,33.4,26.0,134,1.7,2.55,ModelTown,180,80,58,134,134,3,4,3,4,123030
2021,24,3,14,0,33.0,24.0,134,2.79,3.49,ModelTown,180,69,55,134,134,2,4,3,4,123041
2021,24,3,14,0,33.3,25.0,144,2.11,2.92,ModelTown,180,67,54,135,134,2,4,3,4,123051
2021,24,3,15,0,33.0,25.0,144,4.15,4.47,ModelTown,181,67,54,137,134,2,4,3,4,123061
2021,24,3,15,0,32.4,27.0,144,4.11,4.44,ModelTown,182,74,56,139,134,3,4,3,4,123071
2021,24,3,15,0,32.6,27.0,144,3.33,3.89,ModelTown,183,75,56,140,134,3,3,3,4,123081
2021,24,3,15,0,32.8,27.0,144,5.73,5.47,ModelTown,184,92,62,142,134,3,3,4,3,123091
2021,24,3,15,0,32.1,27.0,144,4.18,4.49,ModelTown,185,98,64,144,134,3,2,4,3,123101
2021,24,3,15,0,32.3,27.0,144,3.77,4.21,ModelTown,185,102,66,144,135,4,2,4,3,123111
2021,24,3,16,0,32.3,27.0,144,3.95,4.34,ModelTown,185,101,66,144,137,4,2,4,3,123121
2021,24,3,16,0,32.1,28.0,144,3.99,4.36,ModelTown,185,101,66,144,139,4,3,4,3,123131
2021,24,3,16,0,31.5,30.0,103,3.91,4.3,ModelTown,181,102,66,137,140,4,3,4,3,123142
2021,24,3,16,0,31.5,30.0,103,9.58,7.56,ModelTown,178,111,70,130,142,4,3,4,4,123152
2021,24,3,16,0,31.2,31.0,103,7.04,6.23,ModelTown,174,116,74,123,144,5,3,5,4,123162
2021,24,3,16,0,30.9,31.0,103,7.56,6.51,ModelTown,171,124,78,116,144,6,4,5,4,123172
2021,24,3,17,0,30.6,31.0,103,10.18,7.85,ModelTown,167,137,84,109,144,7,4,6,4,123182
2021,24,3,17,0,30.3,32.0,103,7.56,6.51,ModelTown,164,145,88,103,144,7,4,6,4,123192
2021,24,3,17,0,30.0,32.0,103,6.85,6.12,ModelTown,164,151,92,103,137,8,4,6,4,123202
2021,24,3,17,0,29.7,33.0,103,4.85,4.93,ModelTown,164,141,87,103,130,7,4,6,4,123212
2021,24,3,17,0,29.5,33.0,103,6.43,5.89,ModelTown,164,140,86,103,123,7,5,6,5,123222
2021,24,3,17,0,29.2,34.0,103,9.25,7.4,ModelTown,164,143,88,103,116,7,6,6,5,123232
2021,24,3,18,0,28.9,35.0,103,10.54,8.03,ModelTown,164,144,88,103,109,7,7,6,6,123242
2021,24,3,18,0,28.6,37.0,103,15.19,10.1,ModelTown,164,152,95,103,103,8,7,7,6,123253
2021,24,3,18,0,28.3,37.0,103,19.01,11.62,ModelTown,164,157,101,103,103,10,8,7,6,123263
2021,24,3,18,0,28.0,38.0,103,23.71,13.36,ModelTown,164,164,104,103,103,14,7,9,6,123273
2021,24,3,18,0,27.7,40.0,103,24.1,13.49,ModelTown,164,170,106,103,103,16,7,10,6,123283
2021,24,3,18,0,27.6,41.0,103,26.14,14.2,ModelTown,164,177,107,103,103,19,7,11,6,123293
2021,24,3,19,0,27.4,42.0,103,29.98,15.48,ModelTown,164,184,109,103,103,23,7,13,6,123303
2021,24,3,19,0,27.2,43.0,104,27.66,14.71,ModelTown,164,189,111,103,103,25,8,13,7,123313
2021,24,3,19,0,27.0,44.0,104,40.91,18.81,ModelTown,164,197,113,103,103,28,10,15,7,123323
2021,24,3,19,0,26.8,44.0,104,38.7,18.17,ModelTown,164,202,114,103,103,31,14,15,9,123333
2021,24,3,19,0,26.7,46.0,104,41.23,18.91,ModelTown,164,206,115,103,103,34,16,16,10,123343
2021,24,3,19,0,26.6,47.0,104,48.28,20.88,ModelTown,164,211,117,103,103,37,19,17,11,123353
2021,24,3,20,0,26.5,48.0,104,43.24,19.48,ModelTown,165,215,118,104,103,40,23,18,13,123364
2021,24,3,20,0,26.2,48.0,104,50.61,21.51,ModelTown,165,220,120,104,103,43,25,19,13,123374
2021,24,3,20,0,26.0,49.0,104,50.22,21.4,ModelTown,165,222,121,104,103,45,28,20,15,123384
2021,24,3,20,0,26.0,49.0,104,60.59,24.08,ModelTown,165,227,123,104,103,49,31,21,15,123394
2021,24,3,20,0,25.6,51.0,159,4.0,4.37,ModelTown,169,219,119,113,103,42,34,18,16,123404
2021,24,3,20,0,25.6,51.0,159,4.9,4.96,ModelTown,174,208,114,122,103,35,37,15,17,123414
